Time,Elapsed Time,Temperature,Step,Flow_A,Flow_B,Cumulative Flow,Pressure_A,Pressure_B,Event,residence_time
2026-02-18 22:33:29,0.56,,,0.1,,,0.0,,,
2026-02-18 22:33:49,0.89,,,0.1,,,0.0,,,
2026-02-18 22:33:55,1.0,,,,,,,,,
2026-02-18 22:34:09,1.23,,,0.1,,,0.0,,,
2026-02-18 22:34:29,1.56,,,0.1,,,0.0,,,
2026-02-18 22:34:49,1.89,,,0.1,,,0.0,,,
2026-02-18 22:34:55,2.0,,,,,,,,,
2026-02-18 22:35:09,2.23,,,0.1,,,0.0,,,
`
