Time,Elapsed Time,Temperature,Step,Flow_A,Flow_B,Cumulative Flow,Pressure_A,Pressure_B,Event,residence_time
2026-02-18 22:17:40,1.0,,,0.0,0.0,0.0,0.0,0.0,,
2026-02-18 22:18:40,2.0,,,0.0,0.0,0.0,0.0,0.0,,
