Time,Elapsed Time,Temperature,Step,Flow_A,Flow_B,Cumulative Flow,Pressure_A,Pressure_B,Event,residence_time
2026-02-18 22:39:07,1.0,,,,,,,,,
2026-02-18 22:40:07,2.0,,,,,,,,,
2026-02-18 22:41:07,3.0,,,,,,,,,
2026-02-18 22:42:07,4.0,,,,,,,,,
2026-02-18 22:43:07,5.0,,,,,,,,,
2026-02-18 22:44:07,6.0,,,,,,,,,
2026-02-18 22:45:07,7.0,,,,,,,,,
2026-02-18 22:46:07,8.0,,,,,,,,,
2026-02-18 22:47:07,9.0,,,,,,,,,
